,wave1_amp,wave1_phase,wave2_amp,wave2_phase,wave3_amp,wave3_phase,wave4_amp,wave4_phase,wave5_amp,wave5_phase,wave6_amp,wave6_phase,wave7_amp,wave7_phase,wave8_amp,wave8_phase,wave9_amp,wave9_phase,ZW3_index,env_amp_mean,env_extent,env_start_lon,env_end_lon,nenv_amp_mean,nenv_extent,nenv_start_lon,nenv_end_lon
1987-11-06,1.678542971611023,330.75,0.6923580765724182,36.75,2.5970139503479004,79.5,0.44971778988838196,86.25,0.5598585605621338,13.5,0.19544477760791779,21.0,0.3341962695121765,6.75,0.20085929334163666,39.75,0.3401166796684265,19.5,0.4505358636379242,3.09818696975708,0.0,0.0,0.0,0.6988164782524109,48.0,87.0,134.25
1987-11-07,1.670645833015442,329.25,0.7190825343132019,35.25,2.5310873985290527,79.5,0.41648951172828674,0.75,0.6853185296058655,15.0,0.10681930929422379,23.25,0.326049268245697,6.75,0.1823892742395401,40.5,0.3751959800720215,18.75,0.41644763946533203,3.1114354133605957,0.0,0.0,0.0,0.6608593463897705,43.5,90.75,133.5
1987-11-08,1.6469464302062988,327.75,0.7664809823036194,33.0,2.47446608543396,81.0,0.2888015806674957,7.5,0.6949583292007446,18.0,0.1197100356221199,6.75,0.27157062292099,6.75,0.20307092368602753,41.25,0.3570890724658966,19.5,0.3811589777469635,3.0844223499298096,0.0,0.0,0.0,0.5952298045158386,32.25,96.75,128.25
1987-11-09,1.6254215240478516,327.0,0.8196268081665039,30.0,2.4106156826019287,81.0,0.10850396007299423,20.25,0.5625344514846802,20.25,0.2774999439716339,10.5,0.2672345042228699,4.5,0.15519371628761292,43.5,0.3291034698486328,19.5,0.3288525342941284,3.0434298515319824,0.0,0.0,0.0,0.5128921866416931,15.75,105.75,120.75
1987-11-10,1.621344804763794,327.0,0.8768391609191895,28.5,2.394723892211914,82.5,0.10381298512220383,54.0,0.3601608872413635,18.75,0.37261277437210083,14.25,0.2629116475582123,5.25,0.17708413302898407,42.75,0.3320692479610443,18.75,0.26409271359443665,3.0755972862243652,0.0,0.0,0.0,0.5023630261421204,0.0,0.0,0.0
1987-11-11,1.6325488090515137,327.0,0.9481291174888611,27.0,2.406160593032837,83.25,0.1995462328195572,63.75,0.3220546245574951,11.25,0.3906828463077545,19.5,0.2776328921318054,3.75,0.12303866446018219,0.0,0.3611656129360199,19.5,0.2022348791360855,3.131598472595215,0.0,0.0,0.0,0.5228200554847717,0.0,0.0,0.0
1987-11-12,1.6522235870361328,327.0,1.0419747829437256,26.25,2.3861184120178223,84.75,0.19893750548362732,69.75,0.5089616775512695,9.0,0.2972589433193207,21.75,0.30508461594581604,4.5,0.14458000659942627,38.25,0.3123249113559723,18.75,0.16771189868450165,3.1817047595977783,0.0,0.0,0.0,0.5327054262161255,0.0,0.0,0.0
1987-11-13,1.6737710237503052,327.0,1.1242910623550415,27.0,2.3630220890045166,85.5,0.15867073833942413,72.0,0.6398545503616333,10.5,0.2444434016942978,20.25,0.3069385290145874,4.5,0.17107684910297394,39.75,0.3746715784072876,19.5,0.1807345747947693,3.2164905071258545,0.0,0.0,0.0,0.5616337656974792,15.75,104.25,119.25
1987-11-14,1.6787502765655518,326.25,1.149058222770691,27.0,2.363236427307129,86.25,0.09059477597475052,70.5,0.7020852565765381,13.5,0.34018316864967346,18.75,0.3016257584095001,5.25,0.18742768466472626,38.25,0.30427128076553345,18.75,0.1744890809059143,3.234633207321167,0.0,0.0,0.0,0.5679718852043152,0.0,0.0,0.0
1987-11-15,1.6798019409179688,325.5,1.1681450605392456,27.0,2.389314889907837,87.75,0.11719702184200287,58.5,0.6337743997573853,16.5,0.402998685836792,21.0,0.2892453372478485,4.5,0.18605776131153107,39.75,0.3244576156139374,19.5,0.14529970288276672,3.2733404636383057,0.0,0.0,0.0,0.5744682550430298,0.0,0.0,0.0
1987-11-16,1.6939260959625244,324.0,1.227080225944519,27.0,2.413961172103882,87.75,0.2099720686674118,59.25,0.5147097110748291,17.25,0.3555688261985779,24.0,0.34213578701019287,3.75,0.1577080488204956,41.25,0.27974429726600647,18.75,0.11103823781013489,3.3432326316833496,6.75,283.5,289.5,0.6207730770111084,0.0,0.0,0.0
1987-11-17,1.7109946012496948,323.25,1.3020923137664795,27.0,2.4636175632476807,87.75,0.24597050249576569,63.0,0.47513726353645325,17.25,0.3190811574459076,24.0,0.3533450663089752,6.0,0.12894760072231293,37.5,0.2736009359359741,18.75,0.12829738855361938,3.4064600467681885,9.75,282.0,291.0,0.6591012477874756,0.0,0.0,0.0
1987-11-18,1.7043068408966064,322.5,1.3457000255584717,27.0,2.5251917839050293,87.75,0.23768052458763123,63.0,0.39601582288742065,19.5,0.2806531488895416,23.25,0.2767477333545685,4.5,0.16614285111427307,40.5,0.29730096459388733,18.0,0.15958654880523682,3.4598355293273926,12.0,280.5,291.75,0.709213137626648,0.0,0.0,0.0
1987-11-19,1.6904886960983276,321.0,1.3791154623031616,27.75,2.5958614349365234,87.75,0.282101035118103,60.75,0.2831723093986511,17.25,0.32291701436042786,21.75,0.3619343936443329,4.5,0.14240333437919617,38.25,0.3064900040626526,19.5,0.19818861782550812,3.5207319259643555,12.0,279.75,291.0,0.7566217184066772,0.0,0.0,0.0
1987-11-20,1.6766374111175537,320.25,1.4253203868865967,28.5,2.674675464630127,87.75,0.34427472949028015,63.75,0.3187941014766693,14.25,0.39211800694465637,23.25,0.36717888712882996,5.25,0.15645810961723328,39.0,0.32104620337486267,18.75,0.26374492049217224,3.5779190063476562,15.75,214.5,229.5,0.7849247455596924,0.0,0.0,0.0
1987-11-21,1.6410083770751953,318.75,1.4510103464126587,28.5,2.70391583442688,87.75,0.36504173278808594,67.5,0.37136927247047424,15.0,0.43266060948371887,25.5,0.3653774857521057,5.25,0.1478613168001175,39.0,0.32536083459854126,19.5,0.28682976961135864,3.6292755603790283,16.5,214.5,230.25,0.8067723512649536,18.0,99.0,116.25
1987-11-22,1.58534574508667,318.0,1.4465354681015015,28.5,2.7192041873931885,87.75,0.3350660800933838,71.25,0.32727545499801636,15.0,0.3629252016544342,28.5,0.41217827796936035,5.25,0.11552238464355469,39.75,0.31130924820899963,19.5,0.33483871817588806,3.6758689880371094,18.75,213.0,231.0,0.8566516637802124,24.75,94.5,118.5
1987-11-23,1.5353871583938599,318.0,1.4416037797927856,27.0,2.7476072311401367,87.75,0.27730050683021545,74.25,0.40613654255867004,11.25,0.25773438811302185,29.25,0.3564172089099884,6.75,0.10175888240337372,36.75,0.3321002423763275,19.5,0.4285966455936432,3.720719337463379,27.0,209.25,235.5,0.8990603685379028,21.75,96.0,117.0
1987-11-24,1.4978153705596924,318.0,1.4419891834259033,27.0,2.759687662124634,87.0,0.23970243334770203,75.75,0.6027126312255859,11.25,0.19278188049793243,27.75,0.3016466498374939,4.5,0.14817312359809875,41.25,0.32317447662353516,19.5,0.49007853865623474,3.7998368740081787,29.25,210.75,239.25,0.9553499221801758,30.0,87.0,116.25
1987-11-25,1.4837485551834106,318.75,1.4358710050582886,27.0,2.7504427433013916,87.0,0.23342490196228027,76.5,0.7835776209831238,14.25,0.196625217795372,25.5,0.3898698687553406,4.5,0.053479645401239395,3.75,0.34372225403785706,19.5,0.5255871415138245,3.8339998722076416,24.0,214.5,237.75,0.963092565536499,37.5,87.0,123.75
1987-11-26,1.4765480756759644,318.75,1.413535475730896,28.5,2.7366011142730713,87.75,0.24015460908412933,76.5,0.8745978474617004,17.25,0.221188023686409,27.0,0.4179660379886627,5.25,0.05725700780749321,39.0,0.26605239510536194,19.5,0.49578502774238586,3.8056843280792236,6.0,222.75,228.0,0.9272068738937378,36.75,87.75,123.75
1987-11-27,1.4787718057632446,318.0,1.3982343673706055,30.0,2.7081735134124756,87.75,0.24232591688632965,77.25,0.8662183880805969,20.25,0.16073086857795715,29.25,0.4154490530490875,5.25,0.09710828214883804,43.5,0.2854973077774048,18.75,0.44212889671325684,3.7872445583343506,10.5,279.0,288.75,0.9249621033668518,39.75,84.0,123.0
1987-11-28,1.4793221950531006,317.25,1.3827334642410278,31.5,2.640162229537964,88.5,0.25754284858703613,78.75,0.8212795853614807,23.25,0.14630788564682007,29.25,0.3722899854183197,5.25,0.054156795144081116,2.25,0.31636345386505127,18.75,0.4118003845214844,3.72918963432312,8.25,98.25,105.75,0.9144666194915771,32.25,87.0,118.5
1987-11-29,1.4756298065185547,316.5,1.3395582437515259,32.25,2.5489165782928467,89.25,0.3014506697654724,81.75,0.6426317095756531,25.5,0.13242654502391815,33.75,0.41644713282585144,3.0,0.038992591202259064,41.25,0.28714412450790405,18.75,0.36906006932258606,3.661936044692993,11.25,96.75,107.25,0.9241578578948975,32.25,87.0,118.5
1987-11-30,1.4692111015319824,315.75,1.2971326112747192,32.25,2.473243236541748,89.25,0.37256020307540894,84.0,0.4831262528896332,23.25,0.02265649102628231,39.75,0.4603489339351654,4.5,0.03388567641377449,42.75,0.3133646547794342,18.75,0.35611996054649353,3.6371331214904785,0.0,0.0,0.0,0.9472118020057678,30.75,91.5,121.5
1987-12-01,1.467593789100647,314.25,1.2692493200302124,31.5,2.3847556114196777,90.0,0.4483988285064697,85.5,0.5286681652069092,21.0,0.1333724558353424,17.25,0.43619802594184875,3.75,0.09870490431785583,38.25,0.3116379976272583,18.75,0.32584086060523987,3.612368106842041,0.0,0.0,0.0,0.9403342604637146,26.25,95.25,120.75
1987-12-02,1.4677563905715942,314.25,1.2372257709503174,30.75,2.2544400691986084,90.75,0.4778461754322052,85.5,0.656133770942688,20.25,0.16031646728515625,26.25,0.459663450717926,4.5,0.06335742026567459,0.75,0.2618025839328766,18.75,0.26253533363342285,3.5667495727539062,0.0,0.0,0.0,0.9212931990623474,32.25,92.25,123.75
1987-12-03,1.467509150505066,314.25,1.1809667348861694,30.75,2.1246132850646973,90.75,0.5145856738090515,84.0,0.6939693689346313,22.5,0.06168869882822037,27.75,0.5062675476074219,3.75,0.051935162395238876,36.0,0.30709707736968994,18.0,0.22536253929138184,3.51847243309021,0.0,0.0,0.0,0.8985850214958191,33.0,93.0,125.25
1987-12-04,1.483695387840271,315.0,1.1006675958633423,32.25,2.0290720462799072,91.5,0.5666677355766296,83.25,0.6490316390991211,22.5,0.06985003501176834,18.75,0.5116997361183167,5.25,0.13822384178638458,39.0,0.2654532790184021,18.0,0.15327061712741852,3.418626070022583,0.0,0.0,0.0,0.8492626547813416,27.75,96.0,123.0
1987-12-05,1.5120909214019775,315.75,1.0030192136764526,31.5,1.9062169790267944,91.5,0.6126945614814758,83.25,0.637572705745697,23.25,0.11664348840713501,15.75,0.48870986700057983,5.25,0.10109248012304306,42.75,0.3530111312866211,17.25,0.1035938560962677,3.334432363510132,0.0,0.0,0.0,0.8069201111793518,31.5,93.75,124.5
1987-12-06,1.5433995723724365,316.5,0.9197441935539246,30.75,1.7555011510849,91.5,0.6464555263519287,83.25,0.6401766538619995,23.25,0.15612675249576569,17.25,0.5343363285064697,5.25,0.09062562882900238,41.25,0.3293745517730713,18.75,0.03802579641342163,3.240133047103882,0.0,0.0,0.0,0.7558819055557251,32.25,96.75,128.25
1987-12-07,1.5624606609344482,316.5,0.8381462097167969,29.25,1.6348686218261719,90.75,0.6680507659912109,83.25,0.7174863815307617,23.25,0.18121816217899323,21.0,0.5166835188865662,6.75,0.06565169990062714,41.25,0.32413002848625183,17.25,-0.011559337377548218,3.1611363887786865,0.0,0.0,0.0,0.6799090504646301,27.0,100.5,126.75
1987-12-08,1.575079321861267,317.25,0.7804948091506958,27.75,1.5215095281600952,90.0,0.6500729322433472,83.25,0.705788791179657,26.25,0.11709310859441757,30.0,0.4284200072288513,6.75,0.1454864740371704,40.5,0.3195674419403076,18.0,-0.012133617885410786,3.0469653606414795,0.0,0.0,0.0,0.5837386250495911,26.25,101.25,126.75
1987-12-09,1.5907671451568604,318.0,0.7361016273498535,27.75,1.4355967044830322,89.25,0.6388320326805115,83.25,0.5337967276573181,27.0,0.04032198339700699,6.0,0.3680444359779358,6.0,0.11254827678203583,44.25,0.30277255177497864,17.25,0.013143862597644329,2.939837694168091,0.0,0.0,0.0,0.4955950975418091,21.0,105.75,126.0
1987-12-10,1.6025807857513428,318.75,0.7132061719894409,30.0,1.40048348903656,87.75,0.6354235410690308,83.25,0.4678219258785248,24.0,0.10246234387159348,14.25,0.38191092014312744,5.25,0.2019919455051422,41.25,0.33731183409690857,17.25,0.017676344141364098,2.819345712661743,0.0,0.0,0.0,0.3912281394004822,0.0,0.0,0.0
1987-12-11,1.601562261581421,318.75,0.683800995349884,33.0,1.3994840383529663,87.75,0.6307023167610168,84.0,0.5393151044845581,23.25,0.12214915454387665,13.5,0.35338109731674194,5.25,0.22819900512695312,1.5,0.36453700065612793,17.25,0.012725979089736938,2.799677610397339,0.0,0.0,0.0,0.38950154185295105,0.0,0.0,0.0
1987-12-12,1.6101986169815063,318.75,0.6751530766487122,34.5,1.3912584781646729,87.75,0.6199936270713806,84.75,0.6076579689979553,24.0,0.22710643708705902,15.0,0.38334688544273376,5.25,0.13510887324810028,3.0,0.34631243348121643,18.0,0.024167945608496666,2.764366865158081,0.0,0.0,0.0,0.3800143003463745,0.0,0.0,0.0
1987-12-13,1.6320757865905762,318.0,0.6851645708084106,35.25,1.3287044763565063,88.5,0.6351369619369507,86.25,0.6173144578933716,24.75,0.2375643104314804,18.75,0.3299476206302643,6.0,0.11834242194890976,43.5,0.38645023107528687,18.0,0.011908630840480328,2.7034785747528076,0.0,0.0,0.0,0.35535094141960144,0.0,0.0,0.0
1987-12-14,1.6549667119979858,318.0,0.680645227432251,36.0,1.2480801343917847,88.5,0.6345520615577698,89.25,0.510638952255249,25.5,0.21672575175762177,20.25,0.35439449548721313,5.25,0.15046754479408264,0.0,0.3611198663711548,18.0,-0.014932255260646343,2.6337764263153076,0.0,0.0,0.0,0.3384503126144409,0.0,0.0,0.0
1987-12-15,1.6844520568847656,318.0,0.6531980037689209,37.5,1.176242709159851,87.75,0.6473556160926819,2.25,0.45929619669914246,24.0,0.19002056121826172,23.25,0.320414662361145,7.5,0.14376701414585114,42.75,0.4168487787246704,17.25,0.005722483154386282,2.5704028606414795,0.0,0.0,0.0,0.30827197432518005,0.0,0.0,0.0
1987-12-16,1.7247241735458374,317.25,0.643091082572937,39.0,1.1237596273422241,86.25,0.6208801865577698,5.25,0.44934341311454773,23.25,0.11215873062610626,20.25,0.2622874081134796,6.0,0.16773930191993713,42.75,0.3594646751880646,18.0,0.02661958336830139,2.552912950515747,0.0,0.0,0.0,0.31967222690582275,0.0,0.0,0.0
1987-12-17,1.7601107358932495,317.25,0.6295924186706543,42.0,1.1189953088760376,84.75,0.5671508312225342,6.75,0.40404683351516724,21.0,0.19216327369213104,14.25,0.24468167126178741,6.0,0.186855286359787,1.5,0.3808358311653137,17.25,0.08439117670059204,2.5216803550720215,0.0,0.0,0.0,0.31737038493156433,0.0,0.0,0.0
1987-12-18,1.7634612321853638,316.5,0.6074036955833435,43.5,1.1669989824295044,83.25,0.5661708116531372,6.0,0.49747511744499207,18.75,0.2929539084434509,16.5,0.2676616311073303,6.0,0.1758633404970169,44.25,0.427623450756073,17.25,0.12316083908081055,2.4993841648101807,0.0,0.0,0.0,0.3205348253250122,0.0,0.0,0.0
1987-12-19,1.7551863193511963,315.0,0.6152704358100891,42.75,1.2315644025802612,82.5,0.5793509483337402,7.5,0.617164671421051,19.5,0.2899416983127594,18.0,0.25133246183395386,6.0,0.2028421014547348,0.0,0.3712485730648041,18.0,0.09197038412094116,2.559386730194092,0.0,0.0,0.0,0.3508228361606598,0.0,0.0,0.0
1987-12-20,1.7353068590164185,314.25,0.6446494460105896,42.75,1.3242937326431274,82.5,0.5938637256622314,8.25,0.5883783102035522,21.0,0.3345136344432831,19.5,0.25087302923202515,6.0,0.19229474663734436,0.0,0.39969804883003235,17.25,0.0727713480591774,2.6383216381073,0.0,0.0,0.0,0.3997724652290344,0.0,0.0,0.0
1987-12-21,1.7251428365707397,312.75,0.6384398937225342,42.75,1.40652334690094,83.25,0.6655033826828003,9.75,0.48420125246047974,21.0,0.30015477538108826,23.25,0.22766008973121643,5.25,0.20722895860671997,1.5,0.39935263991355896,17.25,0.059318166226148605,2.7089345455169678,0.0,0.0,0.0,0.4273911714553833,0.0,0.0,0.0
1987-12-22,1.7023844718933105,312.75,0.5951378345489502,42.75,1.453460454940796,84.0,0.7479276657104492,12.75,0.45254525542259216,17.25,0.17228145897388458,27.0,0.24427437782287598,5.25,0.19148585200309753,0.0,0.37088778614997864,17.25,0.07671108096837997,2.7701029777526855,0.0,0.0,0.0,0.43493980169296265,0.0,0.0,0.0
1987-12-23,1.6991719007492065,312.0,0.55987948179245,42.75,1.4720252752304077,85.5,0.8040635585784912,15.0,0.5727317333221436,15.75,0.04065854102373123,14.25,0.2121092975139618,6.75,0.2144959270954132,1.5,0.3633368909358978,17.25,0.14058993756771088,2.8599913120269775,0.0,0.0,0.0,0.45151999592781067,0.0,0.0,0.0
1987-12-24,1.718780279159546,312.0,0.5526556968688965,41.25,1.4752923250198364,85.5,0.8233148455619812,16.5,0.6716068983078003,17.25,0.1593818962574005,15.0,0.15028905868530273,7.5,0.1786528378725052,1.5,0.3863177001476288,16.5,0.1655215173959732,2.9119935035705566,0.0,0.0,0.0,0.4624095559120178,0.0,0.0,0.0
1987-12-25,1.7491170167922974,312.0,0.5628830790519714,39.75,1.523858666419983,85.5,0.7895570993423462,18.0,0.6033849716186523,19.5,0.16691522300243378,22.5,0.12826301157474518,7.5,0.1981707513332367,0.75,0.40973779559135437,16.5,0.12615543603897095,2.950319766998291,0.0,0.0,0.0,0.47045624256134033,0.0,0.0,0.0
1987-12-26,1.786285161972046,312.75,0.5800201892852783,36.75,1.5744749307632446,85.5,0.7143872976303101,18.0,0.40267041325569153,19.5,0.10621117055416107,21.75,0.13781654834747314,7.5,0.16340231895446777,2.25,0.40603122115135193,16.5,0.10419189929962158,2.968015193939209,0.0,0.0,0.0,0.5033251643180847,0.0,0.0,0.0
1987-12-27,1.8364595174789429,312.75,0.6114227175712585,33.75,1.6137809753417969,86.25,0.7358301281929016,16.5,0.3794619143009186,13.5,0.12873601913452148,24.0,0.11834312975406647,9.0,0.15332670509815216,0.75,0.4262152314186096,16.5,0.11721452325582504,2.9442362785339355,0.0,0.0,0.0,0.48800113797187805,0.0,0.0,0.0
1987-12-28,1.8740146160125732,312.75,0.6411018371582031,32.25,1.6785085201263428,86.25,0.8136141300201416,15.75,0.5541126728057861,12.75,0.04066220298409462,27.0,0.14432989060878754,6.75,0.16815561056137085,1.5,0.3986331820487976,17.25,0.1191781759262085,2.9630355834960938,0.0,0.0,0.0,0.4928639531135559,0.0,0.0,0.0
1987-12-29,1.895142912864685,312.0,0.6764997243881226,30.75,1.7561378479003906,86.25,0.9032328128814697,15.75,0.6066499948501587,15.0,0.13360196352005005,16.5,0.19237083196640015,9.0,0.16394191980361938,0.75,0.3775050640106201,16.5,0.12551546096801758,3.0910520553588867,0.0,0.0,0.0,0.5573343634605408,0.0,0.0,0.0
1987-12-30,1.90987229347229,311.25,0.7231102585792542,30.0,1.8444323539733887,86.25,1.0160260200500488,16.5,0.5404201149940491,15.75,0.1955738216638565,21.75,0.1862705796957016,9.75,0.17653322219848633,0.75,0.4082697927951813,16.5,0.10812795162200928,3.18491530418396,0.0,0.0,0.0,0.5955377817153931,0.0,0.0,0.0
1987-12-31,1.9159448146820068,310.5,0.7604382634162903,30.0,1.9029573202133179,86.25,1.1309659481048584,18.75,0.4836086332798004,15.0,0.18428319692611694,27.75,0.1846322864294052,10.5,0.20901960134506226,1.5,0.39402779936790466,16.5,0.07745566219091415,3.2186245918273926,0.0,0.0,0.0,0.6163222193717957,0.0,0.0,0.0
1988-01-01,1.919262409210205,311.25,0.7705451250076294,30.75,1.9052985906600952,86.25,1.1410685777664185,21.0,0.44029250741004944,13.5,0.10288796573877335,29.25,0.2146451324224472,9.75,0.18496976792812347,3.0,0.4026777446269989,16.5,0.059574026614427567,3.2150447368621826,0.0,0.0,0.0,0.6310173869132996,0.0,0.0,0.0
1988-01-02,1.923646330833435,311.25,0.7727347612380981,32.25,1.8678210973739624,87.0,1.139933705329895,23.25,0.5048848390579224,12.0,0.11727002263069153,24.0,0.2342022806406021,11.25,0.17457114160060883,0.75,0.37494638562202454,16.5,0.04866987466812134,3.145014524459839,0.0,0.0,0.0,0.5797812938690186,0.0,0.0,0.0
1988-01-03,1.9398945569992065,311.25,0.7731739282608032,34.5,1.7843999862670898,87.75,1.1171276569366455,25.5,0.5581968426704407,14.25,0.13203828036785126,27.75,0.21388556063175201,12.0,0.1792948842048645,3.0,0.3854530155658722,17.25,-0.017118731513619423,3.071445941925049,0.0,0.0,0.0,0.5354152917861938,0.0,0.0,0.0
1988-01-04,1.9403033256530762,312.0,0.782989501953125,36.75,1.7005659341812134,88.5,1.0569504499435425,27.75,0.48548242449760437,17.25,0.13727682828903198,33.75,0.2320847064256668,12.0,0.16010917723178864,2.25,0.3651123046875,16.5,-0.10973163694143295,2.9819533824920654,0.0,0.0,0.0,0.5014703869819641,0.0,0.0,0.0
1988-01-05,1.930200457572937,312.0,0.8181453347206116,37.5,1.596516489982605,88.5,0.9576302766799927,30.0,0.3398912250995636,16.5,0.1501542180776596,43.5,0.2235105037689209,12.0,0.14594949781894684,2.25,0.3609510362148285,16.5,-0.18365757167339325,2.90556001663208,0.0,0.0,0.0,0.48064735531806946,0.0,0.0,0.0
1988-01-06,1.9179868698120117,312.0,0.8501185178756714,37.5,1.5219323635101318,88.5,0.8072903156280518,31.5,0.34610679745674133,12.75,0.15008585155010223,57.0,0.22949138283729553,13.5,0.1485736072063446,0.0,0.3650381863117218,17.25,-0.21945248544216156,2.874645233154297,0.0,0.0,0.0,0.4965508282184601,0.0,0.0,0.0
1988-01-07,1.899289608001709,312.0,0.8765941858291626,38.25,1.4833400249481201,88.5,0.6597475409507751,32.25,0.3592189848423004,12.0,0.1733744591474533,5.25,0.2133961021900177,15.0,0.14876899123191833,1.5,0.3463031053543091,16.5,-0.27931055426597595,2.861069440841675,0.0,0.0,0.0,0.5213600993156433,0.0,0.0,0.0
1988-01-08,1.8802601099014282,312.0,0.8617470860481262,39.0,1.430760145187378,89.25,0.568825364112854,32.25,0.36317434906959534,12.0,0.1432993859052658,9.75,0.17213864624500275,13.5,0.1446717381477356,1.5,0.35550469160079956,17.25,-0.354640394449234,2.8800594806671143,0.0,0.0,0.0,0.5458146929740906,15.0,217.5,231.75
1988-01-09,1.8559322357177734,312.0,0.8117313385009766,38.25,1.3445053100585938,89.25,0.5338745713233948,33.0,0.38739606738090515,12.0,0.11115188896656036,8.25,0.19611382484436035,14.25,0.133157417178154,2.25,0.2861807942390442,17.25,-0.4113802909851074,2.8380658626556396,0.0,0.0,0.0,0.5378345251083374,22.5,213.75,235.5
1988-01-10,1.8319803476333618,312.75,0.7608165740966797,37.5,1.2422678470611572,88.5,0.5134421586990356,34.5,0.43046045303344727,13.5,0.14292196929454803,8.25,0.1415032297372818,11.25,0.1253882199525833,3.75,0.2534235119819641,16.5,-0.45716992020606995,2.7516610622406006,0.0,0.0,0.0,0.5123605728149414,22.5,214.5,236.25
1988-01-11,1.8148233890533447,313.5,0.7294545769691467,36.0,1.1218069791793823,87.0,0.4712609648704529,37.5,0.39032700657844543,17.25,0.1254214197397232,9.0,0.1918436884880066,10.5,0.036446381360292435,7.5,0.26642942428588867,16.5,-0.5029712319374084,2.685748338699341,0.0,0.0,0.0,0.4967222213745117,18.0,216.75,234.0
1988-01-12,1.8015037775039673,314.25,0.6893401741981506,35.25,0.9937236905097961,85.5,0.4105352759361267,39.0,0.262528657913208,19.5,0.13313408195972443,6.75,0.21705293655395508,10.5,0.07366102933883667,0.0,0.25547295808792114,15.0,-0.5529173016548157,2.598930835723877,0.0,0.0,0.0,0.47299396991729736,9.0,222.75,231.0
1988-01-13,1.7871757745742798,315.75,0.6289388537406921,34.5,0.9066885709762573,84.75,0.3539102077484131,39.75,0.15638704597949982,19.5,0.19220583140850067,6.0,0.203838050365448,12.75,0.11064136028289795,43.5,0.2391325831413269,15.75,-0.5962051153182983,2.5111496448516846,0.0,0.0,0.0,0.42090919613838196,0.0,0.0,0.0
1988-01-14,1.781087040901184,317.25,0.5227426290512085,33.75,0.8521010279655457,84.75,0.32048293948173523,39.75,0.10411380976438522,13.5,0.2150277942419052,7.5,0.18582279980182648,14.25,0.14970456063747406,3.0,0.2584887742996216,16.5,-0.6188933849334717,2.4316346645355225,0.0,0.0,0.0,0.3916424512863159,0.0,0.0,0.0
1988-01-15,1.7949485778808594,318.0,0.3998197913169861,30.75,0.8227424025535583,85.5,0.2995670735836029,40.5,0.15415160357952118,8.25,0.21962299942970276,7.5,0.10820028930902481,12.75,0.11424911022186279,2.25,0.22847968339920044,16.5,-0.6429899334907532,2.362387180328369,0.0,0.0,0.0,0.38518065214157104,0.0,0.0,0.0
1988-01-16,1.820716142654419,318.75,0.2889293134212494,28.5,0.8030065298080444,86.25,0.23815645277500153,42.75,0.2398792803287506,12.0,0.2713957130908966,6.75,0.16722910106182098,11.25,0.17004086077213287,5.25,0.22754420340061188,16.5,-0.6413500905036926,2.318488121032715,0.0,0.0,0.0,0.3722323477268219,0.0,0.0,0.0
1988-01-17,1.8393497467041016,319.5,0.1997862309217453,27.75,0.7529413104057312,88.5,0.13184334337711334,42.75,0.2818576693534851,18.75,0.3267178535461426,9.0,0.15019527077674866,15.0,0.08074180781841278,7.5,0.2182520180940628,15.75,-0.6488560438156128,2.3267648220062256,0.0,0.0,0.0,0.38636305928230286,0.0,0.0,0.0
1988-01-18,1.851135015487671,320.25,0.15076500177383423,30.75,0.6762250065803528,90.0,0.09094054251909256,33.75,0.2789854407310486,25.5,0.20716822147369385,10.5,0.11331246793270111,14.25,0.1113787367939949,2.25,0.2645588517189026,15.75,-0.68287593126297,2.3007283210754395,0.0,0.0,0.0,0.38544052839279175,0.0,0.0,0.0
1988-01-19,1.8660557270050049,321.0,0.1323493868112564,39.75,0.6199039816856384,91.5,0.11979110538959503,27.0,0.2191198170185089,32.25,0.26959699392318726,5.25,0.06795212626457214,14.25,0.1237485259771347,7.5,0.21487298607826233,16.5,-0.686842143535614,2.2704756259918213,0.0,0.0,0.0,0.39703568816185,0.0,0.0,0.0
1988-01-20,1.8756791353225708,321.0,0.140949085354805,48.0,0.5754906535148621,91.5,0.18744458258152008,22.5,0.09861069172620773,38.25,0.36308610439300537,7.5,0.08819139748811722,9.75,0.11523518711328506,2.25,0.22791190445423126,17.25,-0.68084317445755,2.275846004486084,0.0,0.0,0.0,0.4041339159011841,0.0,0.0,0.0
1988-01-21,1.870789885520935,320.25,0.1712784618139267,52.5,0.5587217211723328,92.25,0.31822898983955383,25.5,0.03101193532347679,3.0,0.3490690588951111,10.5,0.07539260387420654,12.0,0.15870143473148346,5.25,0.23355236649513245,15.75,-0.6960398554801941,2.2956314086914062,0.0,0.0,0.0,0.40243634581565857,0.0,0.0,0.0
1988-01-22,1.8749717473983765,320.25,0.21403566002845764,54.0,0.5457267165184021,93.0,0.40472114086151123,31.5,0.1832771599292755,12.0,0.2819077670574188,10.5,0.03768167272210121,0.75,0.08382316678762436,5.25,0.16846963763237,16.5,-0.7310463786125183,2.3164889812469482,0.0,0.0,0.0,0.38648107647895813,0.0,0.0,0.0
1988-01-23,1.888782024383545,319.5,0.24637511372566223,56.25,0.564934253692627,93.0,0.43345192074775696,34.5,0.3342283368110657,19.5,0.2861465811729431,9.75,0.09288953989744186,7.5,0.14034266769886017,5.25,0.21847209334373474,15.0,-0.7431008219718933,2.3259730339050293,0.0,0.0,0.0,0.3568462133407593,0.0,0.0,0.0
